USGS Digital Spectral Library splib06a
Clark and others 2007, USGS, Data Series 231.

For further information on spectrsocopy, see: http://speclab.cr.usgs.gov

ASCII Spectral Data file contents:
line 15 title
line 16 history
line 17 to end:  3-columns of data:
     wavelength    reflectance    standard deviation

(standard deviation of 0.000000 means not measured)
(      -1.23e34  indicates a deleted number)
----------------------------------------------------
Quartz GDS74 Sand Ottawa   W5R4Ncb_ AREF
copy of spd0300 r 3644
      wavelength     reflectance    standard-deviation
       4.695792       0.095626       0.000000
       4.700048       0.101001       0.000000
       4.704313       0.106600       0.000000
       4.708586       0.110855       0.000000
       4.712867       0.113766       0.000000
       4.717155       0.116230       0.000000
       4.721451       0.117797       0.000000
       4.725755       0.118245       0.000000
       4.730067       0.118245       0.000000
       4.734388       0.117797       0.000000
       4.738715       0.116901       0.000000
       4.743051       0.115558       0.000000
       4.747394       0.113990       0.000000
       4.751746       0.112422       0.000000
       4.756105       0.110407       0.000000
       4.760472       0.108615       0.000000
       4.764848       0.106600       0.000000
       4.769232       0.104360       0.000000
       4.773623       0.101897       0.000000
       4.778023       0.099657       0.000000
       4.782431       0.097194       0.000000
       4.786847       0.094954       0.000000
       4.791271       0.092267       0.000000
       4.795703       0.089580       0.000000
       4.800144       0.086892       0.000000
       4.804591       0.084653       0.000000
       4.809048       0.081965       0.000000
       4.813513       0.079502       0.000000
       4.817986       0.076815       0.000000
       4.822468       0.074575       0.000000
       4.826958       0.071888       0.000000
       4.831457       0.069424       0.000000
       4.835964       0.066513       0.000000
       4.840480       0.063602       0.000000
       4.845004       0.061138       0.000000
       4.849536       0.058451       0.000000
       4.854077       0.055763       0.000000
       4.858626       0.053300       0.000000
       4.863184       0.050389       0.000000
       4.867751       0.047477       0.000000
       4.872326       0.045014       0.000000
       4.876908       0.042998       0.000000
       4.881500       0.040983       0.000000
       4.886101       0.038743       0.000000
       4.890710       0.036952       0.000000
       4.895329       0.035384       0.000000
       4.899956       0.034040       0.000000
       4.904591       0.032921       0.000000
       4.909236       0.032025       0.000000
       4.913890       0.031801       0.000000
       4.918552       0.031353       0.000000
       4.923223       0.030905       0.000000
       4.927903       0.030681       0.000000
       4.932591       0.030681       0.000000
       4.937289       0.030457       0.000000
       4.941996       0.030009       0.000000
       4.946712       0.029785       0.000000
       4.951437       0.029785       0.000000
       4.956171       0.029785       0.000000
       4.960914       0.029561       0.000000
       4.965665       0.029785       0.000000
       4.970426       0.029561       0.000000
       4.975196       0.029337       0.000000
       4.979976       0.029337       0.000000
       4.984764       0.029561       0.000000
       4.989561       0.029337       0.000000
       4.994367       0.029337       0.000000
       4.999184       0.029337       0.000000
       5.004009       0.029337       0.000000
       5.008844       0.029337       0.000000
       5.013688       0.029337       0.000000
       5.018541       0.029785       0.000000
       5.023404       0.029561       0.000000
       5.028277       0.029337       0.000000
       5.033159       0.028889       0.000000
       5.038051       0.028889       0.000000
       5.042951       0.029113       0.000000
       5.047862       0.029337       0.000000
       5.052782       0.029337       0.000000
       5.057711       0.029113       0.000000
       5.062650       0.028889       0.000000
       5.067600       0.029337       0.000000
       5.072558       0.029337       0.000000
       5.077527       0.029113       0.000000
       5.082504       0.028889       0.000000
       5.087492       0.028665       0.000000
       5.092490       0.028889       0.000000
       5.097497       0.029113       0.000000
       5.102514       0.029113       0.000000
       5.107540       0.028665       0.000000
       5.112577       0.028665       0.000000
       5.117624       0.028889       0.000000
       5.122681       0.028889       0.000000
       5.127748       0.028889       0.000000
       5.132825       0.028889       0.000000
       5.137912       0.028889       0.000000
       5.143009       0.029113       0.000000
       5.148117       0.029113       0.000000
       5.153234       0.028889       0.000000
       5.158362       0.028442       0.000000
       5.163500       0.028218       0.000000
       5.168648       0.028442       0.000000
       5.173806       0.028665       0.000000
       5.178975       0.028665       0.000000
       5.184154       0.028889       0.000000
       5.189344       0.029113       0.000000
       5.194544       0.028665       0.000000
       5.199754       0.028442       0.000000
       5.204975       0.028218       0.000000
       5.210206       0.028218       0.000000
       5.215447       0.027994       0.000000
       5.220700       0.027994       0.000000
       5.225963       0.027994       0.000000
       5.231235       0.028218       0.000000
       5.236519       0.027770       0.000000
       5.241814       0.027546       0.000000
       5.247119       0.027770       0.000000
       5.252435       0.027770       0.000000
       5.257762       0.027770       0.000000
       5.263100       0.027770       0.000000
       5.268449       0.027546       0.000000
       5.273809       0.027770       0.000000
       5.279180       0.027770       0.000000
       5.284561       0.027546       0.000000
       5.289953       0.027546       0.000000
       5.295357       0.027322       0.000000
       5.300771       0.027322       0.000000
       5.306197       0.027322       0.000000
       5.311634       0.027322       0.000000
       5.317080       0.027322       0.000000
       5.322538       0.027322       0.000000
       5.328009       0.027322       0.000000
       5.333490       0.027546       0.000000
       5.338983       0.027770       0.000000
       5.344487       0.028218       0.000000
       5.350003       0.028218       0.000000
       5.355529       0.027994       0.000000
       5.361069       0.027546       0.000000
       5.366619       0.027546       0.000000
       5.372180       0.027546       0.000000
       5.377753       0.027546       0.000000
       5.383337       0.027770       0.000000
       5.388933       0.027546       0.000000
       5.394541       0.027546       0.000000
       5.400160       0.027770       0.000000
       5.405792       0.027546       0.000000
       5.411435       0.027546       0.000000
       5.417089       0.027322       0.000000
       5.422756       0.027322       0.000000
       5.428434       0.027322       0.000000
       5.434124       0.027322       0.000000
       5.439826       0.027098       0.000000
       5.445540       0.026874       0.000000
       5.451264       0.027098       0.000000
       5.457003       0.027322       0.000000
       5.462753       0.027322       0.000000
       5.468515       0.027098       0.000000
       5.474290       0.027322       0.000000
       5.480077       0.026874       0.000000
       5.485876       0.026650       0.000000
       5.491687       0.026874       0.000000
       5.497512       0.026874       0.000000
       5.503348       0.026650       0.000000
       5.509196       0.026874       0.000000
       5.515058       0.027098       0.000000
       5.520931       0.026874       0.000000
       5.526816       0.026426       0.000000
       5.532715       0.025978       0.000000
       5.538626       0.025978       0.000000
       5.544551       0.025978       0.000000
       5.550487       0.026426       0.000000
       5.556436       0.026426       0.000000
       5.562398       0.026202       0.000000
       5.568373       0.026426       0.000000
       5.574360       0.026426       0.000000
       5.580360       0.026202       0.000000
       5.586374       0.026202       0.000000
       5.592398       0.026202       0.000000
       5.598437       0.026426       0.000000
       5.604489       0.026426       0.000000
       5.610555       0.026426       0.000000
       5.616633       0.026202       0.000000
       5.622725       0.025978       0.000000
       5.628830       0.025754       0.000000
       5.634949       0.025754       0.000000
       5.641082       0.025754       0.000000
       5.647227       0.025754       0.000000
       5.653385       0.025978       0.000000
       5.659557       0.025978       0.000000
       5.665742       0.026426       0.000000
       5.671941       0.026650       0.000000
       5.678154       0.026426       0.000000
       5.684380       0.026426       0.000000
       5.690620       0.026426       0.000000
       5.696874       0.026650       0.000000
       5.703141       0.026874       0.000000
       5.709422       0.026650       0.000000
       5.715717       0.026426       0.000000
       5.722026       0.026202       0.000000
       5.728348       0.026202       0.000000
       5.734685       0.026202       0.000000
       5.741033       0.026426       0.000000
       5.747398       0.025978       0.000000
       5.753777       0.025754       0.000000
       5.760170       0.025754       0.000000
       5.766577       0.025306       0.000000
       5.772999       0.025306       0.000000
       5.779435       0.025306       0.000000
       5.785885       0.025530       0.000000
       5.792351       0.025082       0.000000
       5.798831       0.025082       0.000000
       5.805324       0.024858       0.000000
       5.811832       0.024634       0.000000
       5.818355       0.024634       0.000000
       5.824893       0.024634       0.000000
       5.831445       0.024410       0.000000
       5.838012       0.024187       0.000000
       5.844594       0.024187       0.000000
       5.851191       0.024410       0.000000
       5.857803       0.023963       0.000000
       5.864429       0.023739       0.000000
       5.871071       0.023515       0.000000
       5.877727       0.022843       0.000000
       5.884399       0.022843       0.000000
       5.891086       0.023515       0.000000
       5.897785       0.023291       0.000000
       5.904502       0.023291       0.000000
       5.911235       0.023739       0.000000
       5.917983       0.023515       0.000000
       5.924747       0.023291       0.000000
       5.931525       0.022843       0.000000
       5.938320       0.022843       0.000000
       5.945130       0.023291       0.000000
       5.951957       0.023515       0.000000
       5.958798       0.023515       0.000000
       5.965655       0.023515       0.000000
       5.972528       0.023291       0.000000
       5.979417       0.022843       0.000000
       5.986322       0.022619       0.000000
       5.993242       0.022843       0.000000
       6.000179       0.023067       0.000000
       6.007130       0.023067       0.000000
       6.014098       0.023067       0.000000
       6.021083       0.023291       0.000000
       6.028085       0.023067       0.000000
       6.035102       0.023067       0.000000
       6.042136       0.022843       0.000000
       6.049186       0.022171       0.000000
       6.056253       0.022171       0.000000
       6.063337       0.022395       0.000000
       6.070437       0.022171       0.000000
       6.077554       0.022171       0.000000
       6.084687       0.022171       0.000000
       6.091837       0.022395       0.000000
       6.099004       0.022171       0.000000
       6.106188       0.022171       0.000000
       6.113389       0.021723       0.000000
       6.120608       0.021275       0.000000
       6.127842       0.021499       0.000000
       6.135094       0.021499       0.000000
       6.142364       0.021051       0.000000
       6.149650       0.021275       0.000000
       6.156953       0.021275       0.000000
       6.164274       0.021051       0.000000
       6.171613       0.021499       0.000000
       6.178967       0.021499       0.000000
       6.186340       0.021275       0.000000
       6.193731       0.021499       0.000000
       6.201139       0.021275       0.000000
       6.208566       0.021275       0.000000
       6.216011       0.021275       0.000000
       6.223473       0.021051       0.000000
       6.230953       0.021051       0.000000
       6.238452       0.021275       0.000000
       6.245968       0.021275       0.000000
       6.253502       0.020827       0.000000
       6.261055       0.020827       0.000000
       6.268626       0.020827       0.000000
       6.276215       0.020827       0.000000
       6.283823       0.020603       0.000000
       6.291449       0.020603       0.000000
       6.299095       0.020603       0.000000
       6.306758       0.020827       0.000000
       6.314440       0.021051       0.000000
       6.322140       0.020827       0.000000
       6.329860       0.020603       0.000000
       6.337598       0.020603       0.000000
       6.345355       0.020603       0.000000
       6.353131       0.020379       0.000000
       6.360924       0.020155       0.000000
       6.368739       0.020155       0.000000
       6.376572       0.020155       0.000000
       6.384425       0.019708       0.000000
       6.392297       0.019484       0.000000
       6.400189       0.019708       0.000000
       6.408100       0.019036       0.000000
       6.416031       0.019036       0.000000
       6.423983       0.019931       0.000000
       6.431953       0.019708       0.000000
       6.439943       0.019484       0.000000
       6.447953       0.019484       0.000000
       6.455982       0.019260       0.000000
       6.464032       0.018812       0.000000
       6.472102       0.018364       0.000000
       6.480192       0.018364       0.000000
       6.488305       0.018140       0.000000
       6.496436       0.017692       0.000000
       6.504587       0.017692       0.000000
       6.512758       0.017916       0.000000
       6.520950       0.017468       0.000000
       6.529163       0.017244       0.000000
       6.537397       0.017244       0.000000
       6.545651       0.017244       0.000000
       6.553923       0.017244       0.000000
       6.562219       0.017468       0.000000
       6.570536       0.017468       0.000000
       6.578875       0.017692       0.000000
       6.587234       0.017468       0.000000
       6.595614       0.017244       0.000000
       6.604017       0.017244       0.000000
       6.612440       0.017020       0.000000
       6.620886       0.016796       0.000000
       6.629353       0.016348       0.000000
       6.637841       0.016124       0.000000
       6.646351       0.016124       0.000000
       6.654883       0.016572       0.000000
       6.663437       0.016796       0.000000
       6.672013       0.016572       0.000000
       6.680611       0.016348       0.000000
       6.689233       0.016124       0.000000
       6.697875       0.015900       0.000000
       6.706540       0.016124       0.000000
       6.715228       0.016124       0.000000
       6.723937       0.016124       0.000000
       6.732670       0.016124       0.000000
       6.741425       0.015900       0.000000
       6.750203       0.015900       0.000000
       6.759001       0.015676       0.000000
       6.767824       0.015452       0.000000
       6.776671       0.015005       0.000000
       6.785541       0.014781       0.000000
       6.794435       0.015005       0.000000
       6.803351       0.015229       0.000000
       6.812291       0.015452       0.000000
       6.821255       0.015452       0.000000
       6.830244       0.015005       0.000000
       6.839254       0.014557       0.000000
       6.848289       0.014557       0.000000
       6.857347       0.014333       0.000000
       6.866430       0.013885       0.000000
       6.875537       0.013885       0.000000
       6.884668       0.013885       0.000000
       6.893823       0.014109       0.000000
       6.902999       0.014333       0.000000
       6.912203       0.014109       0.000000
       6.921432       0.013885       0.000000
       6.930685       0.013437       0.000000
       6.939963       0.013213       0.000000
       6.949265       0.013437       0.000000
       6.958593       0.012989       0.000000
       6.967947       0.012765       0.000000
       6.977327       0.012765       0.000000
       6.986730       0.012989       0.000000
       6.996159       0.012765       0.000000
       7.005613       0.012317       0.000000
       7.015093       0.012317       0.000000
       7.024599       0.012541       0.000000
       7.034130       0.012093       0.000000
       7.043687       0.011645       0.000000
       7.053272       0.012093       0.000000
       7.062882       0.012093       0.000000
       7.072517       0.011869       0.000000
       7.082179       0.011869       0.000000
       7.091867       0.011421       0.000000
       7.101583       0.011197       0.000000
       7.111324       0.011197       0.000000
       7.121092       0.010974       0.000000
       7.130883       0.011197       0.000000
       7.140706       0.011197       0.000000
       7.150555       0.010974       0.000000
       7.160431       0.010750       0.000000
       7.170335       0.010526       0.000000
       7.180266       0.010078       0.000000
       7.190225       0.009630       0.000000
       7.200211       0.009630       0.000000
       7.210228       0.009630       0.000000
       7.220270       0.009854       0.000000
       7.230340       0.009630       0.000000
       7.240438       0.009406       0.000000
       7.250565       0.009182       0.000000
       7.260720       0.009182       0.000000
       7.270903       0.008958       0.000000
       7.281115       0.008958       0.000000
       7.291358       0.009182       0.000000
       7.301627       0.008958       0.000000
       7.311926       0.008510       0.000000
       7.322253       0.008286       0.000000
       7.332610       0.008286       0.000000
       7.342996       0.008510       0.000000
       7.353412       0.008958       0.000000
       7.363857       0.008734       0.000000
       7.374328       0.008510       0.000000
       7.384833       0.008510       0.000000
       7.395367       0.008510       0.000000
       7.405932       0.008510       0.000000
       7.416527       0.008734       0.000000
       7.427153       0.009182       0.000000
       7.437809       0.009406       0.000000
       7.448495       0.009406       0.000000
       7.459215       0.009182       0.000000
       7.469963       0.009182       0.000000
       7.480742       0.009854       0.000000
       7.491552       0.010750       0.000000
       7.502394       0.011421       0.000000
       7.513267       0.011869       0.000000
       7.524172       0.012317       0.000000
       7.535108       0.012989       0.000000
       7.546078       0.014109       0.000000
       7.557078       0.015452       0.000000
       7.568110       0.017244       0.000000
       7.579175       0.019260       0.000000
       7.590272       0.021723       0.000000
       7.601401       0.024634       0.000000
       7.612564       0.027770       0.000000
       7.623759       0.031129       0.000000
       7.634982       0.035608       0.000000
       7.646243       0.040535       0.000000
       7.657537       0.045686       0.000000
       7.668865       0.051732       0.000000
       7.680227       0.058003       0.000000
       7.691622       0.064945       0.000000
       7.703051       0.072336       0.000000
       7.714513       0.080398       0.000000
       7.726013       0.088460       0.000000
       7.737544       0.096522       0.000000
       7.749110       0.105480       0.000000
       7.760710       0.114214       0.000000
       7.772346       0.122052       0.000000
       7.784016       0.129219       0.000000
       7.795721       0.136609       0.000000
       7.807461       0.144895       0.000000
       7.819234       0.154077       0.000000
       7.831045       0.164603       0.000000
       7.842893       0.176248       0.000000
       7.854775       0.189461       0.000000
       7.866695       0.204242       0.000000
       7.878650       0.220366       0.000000
       7.890642       0.237386       0.000000
       7.902670       0.255974       0.000000
       7.914737       0.276577       0.000000
       7.926839       0.298524       0.000000
       7.938978       0.321815       0.000000
       7.951155       0.345330       0.000000
       7.963368       0.368844       0.000000
       7.975620       0.391239       0.000000
       7.987909       0.412066       0.000000
       8.000236       0.431774       0.000000
       8.012604       0.451481       0.000000
       8.025007       0.471413       0.000000
       8.037450       0.492464       0.000000
       8.049930       0.514859       0.000000
       8.062449       0.539046       0.000000
       8.075007       0.564352       0.000000
       8.087605       0.591002       0.000000
       8.100242       0.618100       0.000000
       8.112914       0.646093       0.000000
       8.125630       0.675655       0.000000
       8.138387       0.705440       0.000000
       8.151183       0.732538       0.000000
       8.164020       0.755381       0.000000
       8.176896       0.771729       0.000000
       8.189815       0.782702       0.000000
       8.202773       0.789197       0.000000
       8.215774       0.793004       0.000000
       8.228815       0.793900       0.000000
       8.241898       0.792108       0.000000
       8.255021       0.788077       0.000000
       8.268188       0.783150       0.000000
       8.281395       0.777327       0.000000
       8.294645       0.771057       0.000000
       8.307939       0.764562       0.000000
       8.321277       0.758292       0.000000
       8.334655       0.751573       0.000000
       8.348077       0.745303       0.000000
       8.361541       0.739256       0.000000
       8.375050       0.733433       0.000000
       8.388601       0.727611       0.000000
       8.402197       0.721564       0.000000
       8.415837       0.715294       0.000000
       8.429516       0.709919       0.000000
       8.443245       0.704320       0.000000
       8.457019       0.698497       0.000000
       8.470837       0.692227       0.000000
       8.484701       0.685060       0.000000
       8.498610       0.676550       0.000000
       8.512566       0.666249       0.000000
       8.526567       0.653708       0.000000
       8.540616       0.637807       0.000000
       8.554709       0.615860       0.000000
       8.568850       0.585627       0.000000
       8.583036       0.543525       0.000000
       8.597270       0.486642       0.000000
       8.611551       0.427519       0.000000
       8.625880       0.401765       0.000000
       8.640257       0.430654       0.000000
       8.654684       0.490225       0.000000
       8.669156       0.544196       0.000000
       8.683678       0.580924       0.000000
       8.698248       0.603543       0.000000
       8.712867       0.617204       0.000000
       8.727534       0.627058       0.000000
       8.742252       0.636016       0.000000
       8.757020       0.644078       0.000000
       8.771832       0.653036       0.000000
       8.786699       0.663113       0.000000
       8.801618       0.674535       0.000000
       8.816586       0.686180       0.000000
       8.831606       0.698497       0.000000
       8.846677       0.711934       0.000000
       8.861799       0.724923       0.000000
       8.876974       0.737912       0.000000
       8.892203       0.750230       0.000000
       8.907482       0.760979       0.000000
       8.922813       0.769713       0.000000
       8.938197       0.777327       0.000000
       8.953634       0.783598       0.000000
       8.969126       0.789197       0.000000
       8.984670       0.797931       0.000000
       9.000268       0.809576       0.000000
       9.015924       0.820998       0.000000
       9.031631       0.829956       0.000000
       9.047393       0.837570       0.000000
       9.063210       0.844960       0.000000
       9.079082       0.852798       0.000000
       9.095011       0.860861       0.000000
       9.110995       0.868699       0.000000
       9.127035       0.875417       0.000000
       9.143127       0.882584       0.000000
       9.159282       0.889302       0.000000
       9.175492       0.894677       0.000000
       9.191761       0.899828       0.000000
       9.208088       0.904531       0.000000
       9.224472       0.907218       0.000000
       9.240915       0.908114       0.000000
       9.257417       0.905874       0.000000
       9.273980       0.899604       0.000000
       9.290601       0.885943       0.000000
       9.307281       0.861532       0.000000
       9.324020       0.822789       0.000000
       9.340820       0.771281       0.000000
       9.357680       0.709695       0.000000
       9.374602       0.643406       0.000000
       9.391585       0.575997       0.000000
       9.408624       0.513515       0.000000
       9.425730       0.461111       0.000000
       9.442899       0.419233       0.000000
       9.460131       0.385416       0.000000
       9.477425       0.357423       0.000000
       9.494783       0.333460       0.000000
       9.512204       0.313977       0.000000
       9.529690       0.297852       0.000000
       9.547244       0.283520       0.000000
       9.564858       0.270307       0.000000
       9.582539       0.260229       0.000000
       9.600284       0.252167       0.000000
       9.618095       0.245448       0.000000
       9.635973       0.238058       0.000000
       9.653916       0.230220       0.000000
       9.671927       0.223501       0.000000
       9.690009       0.217679       0.000000
       9.708156       0.211408       0.000000
       9.726370       0.204466       0.000000
       9.744653       0.197971       0.000000
       9.763004       0.192820       0.000000
       9.781425       0.188565       0.000000
       9.799915       0.183190       0.000000
       9.818476       0.178487       0.000000
       9.837101       0.175128       0.000000
       9.855803       0.171545       0.000000
       9.874576       0.167738       0.000000
       9.893420       0.164603       0.000000
       9.912336       0.162139       0.000000
       9.931326       0.159452       0.000000
       9.950388       0.156317       0.000000
       9.969523       0.152733       0.000000
       9.988736       0.149150       0.000000
      10.008019       0.146015       0.000000
      10.027377       0.143104       0.000000
      10.046810       0.140192       0.000000
      10.066319       0.138401       0.000000
      10.085902       0.136385       0.000000
      10.105563       0.133474       0.000000
      10.125300       0.131010       0.000000
      10.145119       0.129443       0.000000
      10.165011       0.127875       0.000000
      10.184982       0.125188       0.000000
      10.205031       0.122948       0.000000
      10.225160       0.122052       0.000000
      10.245367       0.120709       0.000000
      10.265656       0.118021       0.000000
      10.286023       0.115558       0.000000
      10.306466       0.114438       0.000000
      10.326997       0.112870       0.000000
      10.347610       0.110855       0.000000
      10.368304       0.109511       0.000000
      10.389083       0.108839       0.000000
      10.409945       0.107496       0.000000
      10.430890       0.105928       0.000000
      10.451920       0.105256       0.000000
      10.473039       0.104584       0.000000
      10.494240       0.103688       0.000000
      10.515526       0.101449       0.000000
      10.536899       0.100553       0.000000
      10.558359       0.100329       0.000000
      10.579906       0.098762       0.000000
      10.601542       0.098090       0.000000
      10.623267       0.097418       0.000000
      10.645084       0.096746       0.000000
      10.666988       0.096522       0.000000
      10.688982       0.095850       0.000000
      10.711066       0.095402       0.000000
      10.733243       0.094059       0.000000
      10.755511       0.092939       0.000000
      10.777872       0.092491       0.000000
      10.800325       0.091819       0.000000
      10.822865       0.090475       0.000000
      10.845508       0.089132       0.000000
      10.868244       0.089132       0.000000
      10.891077       0.089580       0.000000
      10.914005       0.088236       0.000000
      10.937031       0.086444       0.000000
      10.960154       0.085773       0.000000
      10.983374       0.085773       0.000000
      11.006698       0.084429       0.000000
      11.030116       0.083981       0.000000
      11.053635       0.083533       0.000000
      11.077253       0.081965       0.000000
      11.100973       0.080398       0.000000
      11.124795       0.079278       0.000000
      11.148720       0.078830       0.000000
      11.172747       0.077934       0.000000
      11.196871       0.077039       0.000000
      11.221107       0.075695       0.000000
      11.245447       0.075023       0.000000
      11.269894       0.074575       0.000000
      11.294447       0.073231       0.000000
      11.319107       0.071888       0.000000
      11.343875       0.071888       0.000000
      11.368752       0.072336       0.000000
      11.393744       0.072336       0.000000
      11.418839       0.071216       0.000000
      11.444047       0.069200       0.000000
      11.469365       0.068528       0.000000
      11.494797       0.068304       0.000000
      11.520340       0.067185       0.000000
      11.545999       0.065841       0.000000
      11.571771       0.064721       0.000000
      11.597663       0.063378       0.000000
      11.623667       0.062706       0.000000
      11.649787       0.061586       0.000000
      11.676025       0.060914       0.000000
      11.702382       0.060018       0.000000
      11.728858       0.059123       0.000000
      11.755454       0.059123       0.000000
      11.782171       0.057107       0.000000
      11.809002       0.055091       0.000000
      11.835962       0.053748       0.000000
      11.863048       0.051508       0.000000
      11.890256       0.050836       0.000000
      11.917590       0.051284       0.000000
      11.945050       0.050836       0.000000
      11.972636       0.048597       0.000000
      12.000351       0.046134       0.000000
      12.028198       0.044566       0.000000
      12.056171       0.042102       0.000000
      12.084274       0.038967       0.000000
      12.112508       0.037176       0.000000
      12.140875       0.034936       0.000000
      12.169374       0.031801       0.000000
      12.198009       0.028442       0.000000
      12.226777       0.025754       0.000000
      12.255688       0.024634       0.000000
      12.284730       0.026874       0.000000
      12.313910       0.037623       0.000000
      12.343228       0.063826       0.000000
      12.372687       0.105704       0.000000
      12.402287       0.151838       0.000000
      12.432029       0.184086       0.000000
      12.461913       0.198195       0.000000
      12.491931       0.200211       0.000000
      12.522105       0.194164       0.000000
      12.552425       0.182295       0.000000
      12.582892       0.166394       0.000000
      12.613507       0.152061       0.000000
      12.644272       0.147806       0.000000
      12.675187       0.157660       0.000000
      12.706254       0.174232       0.000000
      12.737479       0.186998       0.000000
      12.768852       0.191924       0.000000
      12.800380       0.188789       0.000000
      12.832064       0.180055       0.000000
      12.863906       0.166842       0.000000
      12.895905       0.151166       0.000000
      12.928064       0.137281       0.000000
      12.960384       0.126531       0.000000
      12.992874       0.119365       0.000000
      13.025519       0.112870       0.000000
      13.058330       0.107272       0.000000
      13.091305       0.103464       0.000000
      13.124448       0.099657       0.000000
      13.157759       0.096522       0.000000
      13.191238       0.093387       0.000000
      13.224890       0.090252       0.000000
      13.258701       0.087788       0.000000
      13.292698       0.086220       0.000000
      13.326869       0.084205       0.000000
      13.361217       0.082637       0.000000
      13.395742       0.081294       0.000000
      13.430446       0.079950       0.000000
      13.465330       0.077710       0.000000
      13.500397       0.077486       0.000000
      13.535651       0.077262       0.000000
      13.571085       0.077262       0.000000
      13.606705       0.077262       0.000000
      13.642511       0.076143       0.000000
      13.678508       0.074575       0.000000
      13.714694       0.072560       0.000000
      13.751073       0.071440       0.000000
      13.787644       0.070768       0.000000
      13.824420       0.069200       0.000000
      13.861383       0.068081       0.000000
      13.898545       0.067409       0.000000
      13.935907       0.065841       0.000000
      13.973470       0.064945       0.000000
      14.011236       0.065393       0.000000
      14.049208       0.063378       0.000000
      14.087384       0.060690       0.000000
      14.125755       0.059794       0.000000
      14.164350       0.058675       0.000000
      14.203156       0.055763       0.000000
      14.242176       0.053300       0.000000
      14.281411       0.053300       0.000000
      14.320862       0.061586       0.000000
      14.360532       0.075919       0.000000
      14.400422       0.085325       0.000000
      14.440542       0.086892       0.000000
      14.480880       0.083085       0.000000
      14.521442       0.079054       0.000000
      14.562233       0.075919       0.000000
      14.603253       0.073231       0.000000
      14.644506       0.072560       0.000000
      14.685991       0.071216       0.000000
      14.727713       0.068752       0.000000
      14.769660       0.066513       0.000000
      14.811859       0.066065       0.000000
      14.854300       0.066513       0.000000
      14.896984       0.066289       0.000000
      14.939916       0.064273       0.000000
      14.983094       0.062034       0.000000
      15.026524       0.060690       0.000000
      15.070205       0.059570       0.000000
      15.114150       0.058899       0.000000
      15.158343       0.057107       0.000000
      15.202796       0.057555       0.000000
      15.247510       0.058899       0.000000
      15.292488       0.057331       0.000000
      15.337732       0.056435       0.000000
      15.383245       0.056435       0.000000
      15.429028       0.056883       0.000000
      15.475092       0.056435       0.000000
      15.521424       0.055763       0.000000
      15.568036       0.055539       0.000000
      15.614927       0.053972       0.000000
      15.662103       0.052180       0.000000
      15.709563       0.050165       0.000000
      15.757313       0.050613       0.000000
      15.805353       0.050389       0.000000
      15.853672       0.049941       0.000000
      15.902304       0.049941       0.000000
      15.951234       0.050389       0.000000
      16.000465       0.049941       0.000000
      16.050003       0.048149       0.000000
      16.099848       0.047253       0.000000
      16.150003       0.045910       0.000000
      16.200472       0.044566       0.000000
      16.251265       0.044118       0.000000
      16.302370       0.044790       0.000000
      16.353796       0.047029       0.000000
      16.405548       0.048149       0.000000
      16.457630       0.047029       0.000000
      16.510042       0.043894       0.000000
      16.562790       0.042550       0.000000
      16.615877       0.041655       0.000000
      16.669313       0.040087       0.000000
      16.723085       0.038967       0.000000
      16.777206       0.038743       0.000000
      16.831676       0.038743       0.000000
      16.886503       0.039639       0.000000
      16.941689       0.039415       0.000000
      16.997234       0.037623       0.000000
      17.053146       0.037623       0.000000
      17.109409       0.035832       0.000000
      17.166063       0.033816       0.000000
      17.223093       0.034264       0.000000
      17.280504       0.032921       0.000000
      17.338299       0.032249       0.000000
      17.396481       0.031129       0.000000
      17.455055       0.029785       0.000000
      17.514025       0.030233       0.000000
      17.573404       0.030905       0.000000
      17.633179       0.031577       0.000000
      17.693359       0.033592       0.000000
      17.753954       0.036952       0.000000
      17.814964       0.042550       0.000000
      17.876394       0.055987       0.000000
      17.938251       0.079278       0.000000
      18.000536       0.111079       0.000000
      18.063269       0.148030       0.000000
      18.126427       0.183190       0.000000
      18.190027       0.206481       0.000000
      18.254078       0.211408       0.000000
      18.318579       0.205137       0.000000
      18.383539       0.195508       0.000000
      18.448961       0.182966       0.000000
      18.514851       0.167738       0.000000
      18.581190       0.150046       0.000000
      18.648029       0.135713       0.000000
      18.715351       0.124740       0.000000
      18.783159       0.112422       0.000000
      18.851461       0.103017       0.000000
      18.920263       0.097194       0.000000
      18.989569       0.096298       0.000000
      19.059383       0.096746       0.000000
      19.129725       0.101897       0.000000
      19.200575       0.115782       0.000000
      19.271952       0.138625       0.000000
      19.343863       0.173113       0.000000
      19.416311       0.221934       0.000000
      19.489305       0.284191       0.000000
      19.562849       0.365261       0.000000
      19.636951       0.470069       0.000000
      19.711594       0.583835       0.000000
      19.786827       0.664457       0.000000
      19.862638       0.707679       0.000000
      19.939034       0.734777       0.000000
      20.016018       0.759859       0.000000
      20.093599       0.779791       0.000000
      20.171785       0.797035       0.000000
      20.250582       0.810696       0.000000
      20.330009       0.820550       0.000000
      20.410049       0.823685       0.000000
      20.490723       0.829060       0.000000
      20.572035       0.829732       0.000000
      20.653994       0.824357       0.000000
      20.736610       0.819206       0.000000
      20.819889       0.815175       0.000000
      20.903841       0.809352       0.000000
      20.988487       0.797259       0.000000
      21.073807       0.780239       0.000000
      21.159821       0.763891       0.000000
